step,sat_id,plane_id,true_anomaly_deg,altitude_km,ecef_x_km,ecef_y_km,ecef_z_km,battery_pct,fuel_pct,temp_c,roll_deg,pitch_deg,yaw_deg,fault_wheel,fault_thruster,fault_sensor,in_safe_mode,in_recovery,eclipse,gs_los,action_thrust,action_roll_tq,action_pitch_tq,action_yaw_tq,reward,health_score
77,8,1,123.3933,550.0,-3802.4709,-3484.8994,4614.8599,100.0,96.88,107.08,208.677,13.957,300.405,0,0,0,1,0,0,0,-0.3076,-0.2061,0.0838,-0.1679,0.2216,0.1
77,9,1,179.4944,550.0,-651.9724,-6890.0504,48.7744,100.0,96.97,106.6,0.0,77.181,268.452,1,0,0,1,0,0,0,-0.2292,-0.0585,0.0332,-0.2336,0.6496,0.1
78,0,0,208.1447,550.0,-6254.8064,-1407.0717,-2607.2566,100.0,96.97,108.61,85.678,128.341,256.006,0,0,0,1,0,0,0,-0.4098,-0.1042,0.0485,-0.2177,0.5954,0.1
78,1,0,282.2361,550.0,1094.2565,-4186.1107,-5401.7887,100.0,96.97,108.06,199.06,49.161,215.594,0,0,0,1,0,0,1,-0.3378,-0.1535,0.1318,-0.2855,-0.1,0.1
78,2,0,28.3089,550.0,6246.4117,1418.3899,2621.2119,100.0,97.0,101.73,187.729,14.865,315.356,0,0,0,1,0,0,0,-0.5447,-0.2265,0.0003,-0.0106,0.5108,0.1
78,3,0,105.8017,550.0,-1516.0216,4161.2168,5318.4767,91.92,97.06,95.59,156.605,53.705,263.667,0,0,0,1,0,1,0,-0.1293,-0.2477,0.1332,-0.1219,-0.1,0.1
78,4,0,141.7758,550.0,-5182.8876,3056.3884,3420.001,100.0,97.06,108.07,100.046,107.544,249.19,0,0,0,1,0,0,0,-0.5298,-0.073,-0.002,-0.1797,0.5184,0.1
78,5,1,246.4846,550.0,3555.0166,-3094.2174,-5068.3248,100.0,97.06,107.66,160.587,57.029,287.109,0,0,0,1,0,0,0,-0.7397,-0.093,0.0259,-0.1157,0.1539,0.1
78,6,1,334.2975,550.0,2360.7613,6048.1792,-2397.2016,100.0,95.77,105.08,222.847,32.649,235.153,0,0,0,1,0,0,0,-0.5844,-0.0664,0.0232,-0.2476,-0.1,0.1
78,7,1,89.5725,550.0,-4143.4669,426.5618,5527.2025,77.07,98.95,85.49,84.913,4.715,117.406,0,0,0,1,0,1,0,-0.55,-0.0512,0.0309,-0.1863,-10.0,0.1
78,8,1,122.321,550.0,-3838.8158,-3368.3361,4670.9792,100.0,96.88,107.52,204.885,14.564,297.343,0,0,0,1,0,0,0,-0.2959,-0.2086,0.0836,-0.1688,0.2035,0.1
78,9,1,177.5261,550.0,-801.8323,-6870.2535,238.5837,100.0,96.97,107.03,0.0,79.307,264.149,1,0,0,1,0,0,0,-0.2193,-0.0558,0.0318,-0.2351,0.6479,0.1
79,0,0,206.1437,550.0,-6354.4356,-1260.8782,-2435.4827,100.0,96.97,109.05,79.207,131.604,251.4,0,0,0,1,0,0,0,-0.4023,-0.1031,0.0476,-0.2203,0.5954,0.1
79,1,0,280.235,550.0,850.7456,-4193.9717,-5439.4002,100.0,96.97,108.52,194.738,51.258,210.176,0,0,0,1,0,0,1,-0.3905,-0.1777,0.1577,-0.273,-0.1,0.1
79,2,0,27.6808,550.0,6279.8368,1367.7653,2567.705,100.0,97.0,102.16,182.838,15.09,313.925,0,0,0,1,0,0,0,-0.553,-0.2339,0.0012,-0.0058,0.494,0.1
79,3,0,105.5531,550.0,-1481.9662,4165.1932,5324.9585,91.08,97.06,94.84,151.008,54.82,261.234,0,0,0,1,0,1,0,-0.1269,-0.2477,0.1313,-0.1155,-0.1,0.1
79,4,0,140.2326,550.0,-5054.5888,3138.5019,3535.7006,100.0,97.06,108.49,94.896,109.286,245.002,0,0,0,1,0,0,0,-0.5191,-0.076,0.0029,-0.1869,0.4956,0.1
79,5,1,244.4835,550.0,3471.2688,-3311.8178,-4988.2259,100.0,97.06,108.08,155.876,58.488,284.475,0,0,0,1,0,0,0,-0.7375,-0.0923,0.0259,-0.1183,0.1437,0.1
79,6,1,332.7965,550.0,2457.6725,5956.1005,-2526.8465,100.0,95.77,105.52,218.829,34.085,230.233,0,0,0,1,0,0,0,-0.5641,-0.07,0.028,-0.2516,-0.1,0.1
79,7,1,87.913,550.0,-4122.0548,630.6765,5523.6901,76.28,98.95,84.72,78.155,5.693,117.567,0,0,0,0,0,1,0,-0.4904,-0.0332,0.0307,-0.1941,0.0,1.0
79,8,1,121.2864,550.0,-3872.4923,-3254.5085,4723.5811,100.0,96.88,107.97,200.986,15.212,294.199,0,0,0,1,0,0,0,-0.3123,-0.2146,0.0831,-0.1643,0.1848,0.1
79,9,1,175.5673,550.0,-950.0133,-6842.1648,427.1967,100.0,96.97,107.45,0.0,81.448,259.727,1,0,0,1,0,0,0,-0.2095,-0.0532,0.0304,-0.2366,0.6458,0.1
80,0,0,204.1426,550.0,-6445.9829,-1112.9274,-2260.7384,100.0,96.97,109.48,72.686,134.891,246.682,0,0,0,1,0,0,0,-0.3946,-0.102,0.0467,-0.2229,0.5954,0.1
80,1,0,278.234,550.0,606.1866,-4196.1588,-5470.3775,100.0,96.97,108.98,190.329,53.434,204.619,0,0,0,1,0,0,1,-0.3922,-0.1754,0.1564,-0.2762,-0.1,0.1
80,2,0,27.0769,550.0,6311.2156,1318.5887,2515.9735,100.0,97.0,102.58,177.83,15.316,312.491,0,0,0,1,0,0,0,-0.5448,-0.2335,-0.0003,-0.0071,0.4762,0.1
80,3,0,105.3461,550.0,-1452.7893,4168.6686,5330.2763,90.28,97.06,94.07,145.306,55.946,258.768,0,0,0,1,0,1,0,-0.5692,-0.2092,0.0207,-0.0675,-0.1,0.1
80,4,0,138.7197,550.0,-4925.0087,3216.613,3646.6329,100.0,97.06,108.91,89.702,111.015,240.79,0,0,0,1,0,0,0,-0.8272,-0.0877,-0.0256,-0.047,0.4711,0.1
80,5,1,242.4825,550.0,3382.7935,-3525.1842,-4902.043,100.0,97.06,108.5,151.12,59.961,281.781,0,0,0,1,0,0,1,-0.7351,-0.0916,0.0259,-0.1209,0.1337,0.1
80,6,1,331.2874,550.0,2553.1473,5859.2107,-2655.4341,100.0,95.77,105.95,214.778,35.533,225.188,0,0,0,1,0,0,0,-0.5642,-0.0664,0.0257,-0.2527,-0.1,0.1
80,7,1,86.1121,550.0,-4094.4628,851.1203,5514.6359,74.39,98.92,85.94,71.381,6.685,117.631,0,0,0,1,0,1,0,-0.4945,-0.0347,0.0289,-0.1922,-10.0,0.1
80,8,1,120.2896,550.0,-3903.6288,-3143.6143,4772.7992,100.0,96.88,108.42,196.978,15.902,290.973,0,0,0,1,0,0,0,-0.3008,-0.2169,0.0825,-0.1653,0.1656,0.1
80,9,1,173.6192,550.0,-1096.2539,-6805.9623,614.2842,100.0,96.97,107.88,0.0,83.604,255.186,1,0,0,1,1,0,0,-0.1998,-0.0506,0.0291,-0.238,0.9432,0.1
81,0,0,202.1415,550.0,-6529.3331,-963.4186,-2083.2368,100.0,96.97,109.92,66.114,138.2,241.852,0,0,0,1,0,0,0,-0.3867,-0.1009,0.0459,-0.2255,0.5954,0.1
81,1,0,276.2329,550.0,360.8905,-4192.6672,-5494.6829,100.0,96.97,109.44,185.834,55.687,198.924,0,0,0,1,0,0,1,-0.3942,-0.173,0.1549,-0.2794,-0.1,0.1
81,2,0,26.4969,550.0,6340.6498,1270.8666,2466.0289,100.0,97.0,103.01,172.701,15.541,311.055,0,0,0,1,0,0,0,-0.5527,-0.2406,0.0003,-0.0025,0.4575,0.1
81,3,0,105.181,550.0,-1428.5083,4171.6928,5334.4713,89.48,97.06,93.3,139.497,57.083,256.272,0,0,0,1,0,1,0,-0.5671,-0.215,0.0221,-0.06,-0.1,0.1
81,4,0,137.238,550.0,-4794.5188,3290.769,3752.8216,100.0,97.06,109.32,84.463,112.733,236.552,0,0,0,1,0,0,0,-0.8219,-0.0892,-0.0208,-0.0532,0.4452,0.1
81,5,1,240.4814,550.0,3289.7087,-3734.0459,-4809.8814,100.0,97.06,108.95,146.277,61.494,278.984,0,0,0,1,0,0,1,-0.5286,-0.1728,0.1218,-0.2082,0.1239,0.1
81,6,1,329.7695,550.0,2647.1266,5757.4603,-2782.9144,100.0,95.77,106.39,210.691,36.996,220.014,0,0,0,1,0,0,0,-0.5431,-0.0701,0.0306,-0.2565,-0.1,0.1
81,7,1,84.3541,550.0,-4063.1119,1065.5478,5500.5427,73.6,98.92,85.17,64.598,7.69,117.596,0,0,0,1,0,1,0,-0.4286,-0.0156,0.0267,-0.1998,-0.1,0.1
81,8,1,119.3311,550.0,-3932.3538,-3035.838,4818.7677,100.0,96.88,108.86,192.859,16.632,287.666,0,0,0,1,0,0,0,-0.3168,-0.2223,0.081,-0.1608,0.1458,0.1
81,9,1,171.683,550.0,-1240.3035,-6761.8522,799.5266,100.0,96.97,108.3,0.0,85.734,250.572,1,0,0,1,0,0,0,-0.4498,-0.0128,-0.0509,-0.1476,0.6399,0.1
82,0,0,200.1405,550.0,-6604.3811,-812.5528,-1903.1943,100.0,96.97,110.36,59.492,141.532,236.907,0,0,0,1,0,0,0,-0.3785,-0.0997,0.045,-0.2282,0.5954,0.1
82,1,0,274.2318,550.0,115.1694,-4183.5,-5512.2867,100.0,96.97,109.9,181.253,58.016,193.086,0,0,0,1,0,0,1,-0.3964,-0.1706,0.1531,-0.2828,-0.1,0.1
82,2,0,25.9406,550.0,6368.2368,1224.6039,2417.8805,100.0,97.0,103.43,167.453,15.766,309.617,0,0,0,1,0,0,0,-0.5444,-0.24,-0.0013,-0.004,0.438,0.1
82,3,0,105.0576,550.0,-1409.137,4174.3087,5337.5763,88.68,97.06,92.53,133.58,58.231,253.746,0,0,0,1,0,1,0,-0.5566,-0.2166,0.024,-0.0588,-0.1,0.1
82,4,0,135.7881,550.0,-4663.4813,3361.0292,3854.3049,100.0,97.06,109.74,79.18,114.441,232.286,0,0,0,1,0,0,0,-0.8223,-0.0888,-0.0221,-0.0543,0.4176,0.1
82,5,1,238.4803,550.0,3192.1386,-3938.1379,-4711.8534,100.0,97.06,109.4,141.348,63.088,276.08,0,0,0,1,0,0,1,-0.526,-0.1722,0.1218,-0.2104,0.1142,0.1
82,6,1,328.242,550.0,2739.5456,5650.797,-2909.2309,100.0,95.77,106.82,206.572,38.474,214.711,0,0,0,1,0,0,0,-0.5431,-0.0663,0.0284,-0.2576,-0.1,0.1
82,7,1,82.6389,550.0,-4028.331,1273.8263,5481.8024,72.81,98.92,84.39,57.807,8.708,117.461,0,0,0,0,0,1,0,-0.4325,-0.0171,0.0249,-0.1977,0.0,1.0
82,8,1,118.4111,550.0,-3958.7953,-2931.3515,4861.621,100.0,96.88,109.31,188.628,17.403,284.278,0,0,0,1,0,0,0,-0.3055,-0.2243,0.08,-0.1618,0.1254,0.1
82,9,1,169.7599,550.0,-1381.9236,-6710.0666,982.6161,100.0,96.97,108.72,0.0,87.834,245.894,1,0,0,1,0,0,0,-0.4997,-0.0238,-0.0602,-0.1256,0.636,0.1
83,0,0,198.1394,550.0,-6671.0328,-660.5332,-1720.8307,100.0,96.97,110.79,52.908,144.868,231.83,0,0,0,1,0,0,0,-0.3343,0.0758,0.0093,-0.265,0.5954,0.1
83,1,0,272.2308,550.0,-130.6642,-4168.6675,-5523.1675,100.0,96.97,110.35,176.677,60.412,187.066,0,0,0,1,0,0,1,-0.5294,0.0091,0.133,-0.3654,-0.1,0.1
83,2,0,25.4076,550.0,6394.0693,1179.8039,2371.5356,100.0,97.0,103.85,162.195,15.939,308.16,0,0,0,1,0,0,0,-0.9038,-0.0182,-0.1041,-0.0397,0.4175,0.1
83,3,0,104.976,550.0,-1394.6857,4176.5529,5339.616,87.91,97.06,91.75,127.654,59.368,251.16,0,0,0,1,0,1,0,-0.7554,-0.0158,-0.0241,-0.1214,-0.1,0.1
83,4,0,134.3705,550.0,-4532.2478,3427.4638,3951.1344,100.0,97.06,110.16,73.911,116.117,227.969,0,0,0,1,0,0,0,-0.7738,0.0286,-0.0627,-0.1046,0.3884,0.1
83,5,1,236.4792,550.0,3090.2132,-4137.2014,-4608.0786,100.0,97.06,109.84,136.413,64.728,273.044,0,0,0,1,0,0,1,-0.5545,-0.0134,0.093,-0.2663,0.1047,0.1
83,6,1,326.704,550.0,2830.3338,5539.1654,-3034.3201,100.0,95.77,107.26,202.498,39.948,209.253,0,0,0,1,0,0,0,-0.5491,0.0905,-0.0073,-0.3115,-0.1,0.1
83,7,1,80.782,550.0,-3986.216,1497.545,5455.9767,70.91,98.89,85.63,51.071,9.72,117.215,0,0,0,1,0,1,0,-0.3731,0.1094,-0.013,-0.2229,-10.0,0.1
83,8,1,117.5299,550.0,-3983.0807,-2830.3144,4901.4926,100.0,96.88,109.74,184.399,18.184,280.752,0,0,0,1,0,0,0,-0.5345,0.0044,0.0215,-0.2774,0.1046,0.1
83,9,1,167.851,550.0,-1520.8885,-6650.8625,1163.2574,100.0,96.97,109.15,0.0,89.881,241.139,1,0,0,1,0,0,0,-0.3813,0.1195,-0.1057,-0.1567,0.6314,0.1
84,0,0,196.1383,550.0,-6729.2044,-507.5646,-1536.3682,100.0,96.97,111.23,46.363,148.209,226.619,0,0,0,1,0,0,0,-0.3253,0.0777,0.0088,-0.2677,0.5954,0.1
84,1,0,270.2297,550.0,-376.2978,-4148.188,-5527.3119,100.0,96.97,110.8,172.106,62.874,180.861,0,0,0,1,0,0,1,-0.5332,0.0102,0.1313,-0.3697,-0.1,0.1
84,2,0,24.8975,550.0,6418.2359,1136.4685,2326.9998,100.0,97.0,104.26,156.928,16.058,306.683,0,0,0,1,0,0,0,-0.9075,-0.0185,-0.1077,-0.0386,0.3961,0.1
84,3,0,104.9362,550.0,-1385.1615,4178.4555,5340.6066,87.14,97.06,90.96,121.72,60.493,248.515,0,0,0,1,0,1,0,-0.7572,-0.019,-0.0233,-0.1166,-0.1,0.1
84,4,0,132.986,550.0,-4401.1588,3490.1528,4043.3743,100.0,97.06,110.58,68.657,117.764,223.595,0,0,0,1,0,0,0,-0.7736,0.0277,-0.0576,-0.1114,0.3576,0.1
84,5,1,234.4782,550.0,2984.0688,-4330.9838,-4498.6835,100.0,97.06,110.28,131.471,66.415,269.873,0,0,0,1,0,0,1,-0.552,-0.0127,0.0932,-0.2689,0.0955,0.1
84,6,1,325.1549,550.0,2919.4145,5422.508,-3158.1112,100.0,95.77,107.71,198.469,41.421,203.636,0,0,0,1,0,0,0,-0.5373,0.0919,-0.0025,-0.3174,-0.1,0.1
84,7,1,78.9677,550.0,-3940.4838,1714.6272,5425.208,70.09,98.89,84.86,44.399,10.723,116.855,0,0,0,0,0,1,0,-0.2957,0.1301,-0.0171,-0.2283,0.0,1.0
84,8,1,116.6877,550.0,-4005.3357,-2732.8742,4938.5145,100.0,96.88,110.17,180.17,18.974,277.089,0,0,0,1,0,0,0,-0.5559,0.0004,0.0175,-0.2734,0.0833,0.1
84,9,1,165.9575,550.0,-1656.9868,-6584.5197,1341.1696,100.0,96.97,109.57,0.0,91.874,236.305,1,0,0,1,0,0,0,-0.3754,0.122,-0.1081,-0.1562,0.626,0.1
85,0,0,194.1372,550.0,-6778.8231,-353.8529,-1350.0319,100.0,96.97,111.66,39.858,151.554,221.273,0,0,0,1,0,0,0,-0.3162,0.0796,0.0083,-0.2703,0.5954,0.1
85,1,0,268.2286,550.0,-621.4191,-4122.0873,-5524.715,100.0,96.97,111.25,167.54,65.4,174.47,0,0,0,1,0,0,1,-0.5373,0.0114,0.1292,-0.3741,-0.1,0.1
85,2,0,24.4103,550.0,6440.8209,1094.5986,2284.2769,100.0,97.0,104.68,151.652,16.122,305.186,0,0,0,1,0,0,0,-0.9063,-0.0188,-0.1089,-0.0407,0.3737,0.1
85,3,0,104.9382,550.0,-1380.5684,4180.0397,5340.5561,86.37,97.06,90.18,115.775,61.607,245.812,0,0,0,1,0,1,0,-0.7486,-0.019,-0.0221,-0.1171,-0.1,0.1
85,4,0,131.6351,550.0,-4270.5427,3549.1855,4131.1002,100.0,97.06,111.0,63.415,119.382,219.165,0,0,0,1,0,0,0,-0.7748,0.0277,-0.0587,-0.1133,0.3251,0.1
85,5,1,232.4771,550.0,2873.8471,-4519.2396,-4383.8017,100.0,97.06,110.72,126.523,68.149,266.567,0,0,0,1,0,0,1,-0.5493,-0.012,0.0934,-0.2716,0.0864,0.1
85,6,1,323.5937,550.0,3006.7047,5300.7661,-3280.5253,100.0,95.77,108.15,194.488,42.892,197.86,0,0,0,1,0,0,0,-0.5296,0.0941,-0.0043,-0.3176,-0.1,0.1
85,7,1,77.0113,550.0,-3886.3671,1946.3009,5385.9358,68.18,98.86,86.1,37.793,11.716,116.382,0,0,0,1,0,1,0,-0.2988,0.1291,-0.019,-0.2262,-10.0,0.1
85,8,1,115.8848,550.0,-4025.6841,-2639.1672,4972.8166,100.0,96.88,110.6,175.942,19.771,273.287,0,0,0,1,0,0,0,-0.5482,0.0008,0.0146,-0.2762,0.0615,0.1
85,9,1,164.0804,550.0,-1790.0219,-6511.3395,1516.0871,100.0,96.97,110.0,0.0,93.812,231.393,1,0,0,1,0,0,0,-0.3698,0.1244,-0.1106,-0.1558,0.6198,0.1
86,0,0,192.1362,550.0,-6819.827,-199.6054,-1162.049,100.0,96.97,112.1,33.393,154.903,215.791,0,0,0,1,0,0,0,-0.3069,0.0815,0.0077,-0.2731,0.5954,0.1
86,1,0,266.2276,550.0,-865.7165,-4090.3986,-5515.3799,100.0,96.97,111.7,162.981,67.989,167.888,0,0,0,1,0,0,0,-0.5415,0.0127,0.1268,-0.3785,-0.1,0.1
86,2,0,23.9454,550.0,6461.9044,1054.1939,2243.3696,100.0,97.0,105.1,146.366,16.13,303.669,0,0,0,1,0,0,0,-0.9098,-0.019,-0.1128,-0.0395,0.3504,0.1
86,3,0,104.982,550.0,-1380.9074,4181.3225,5339.4642,85.57,97.06,89.41,109.821,62.749,243.002,0,0,0,1,0,1,0,-0.4089,-0.0209,0.0549,-0.2124,-0.1,0.1
86,4,0,130.3183,550.0,-4140.7151,3604.6592,4214.3982,100.0,97.06,111.42,58.188,120.974,214.675,0,0,0,1,0,0,0,-0.7745,0.0268,-0.0536,-0.1205,0.2964,0.1
86,5,1,230.476,550.0,2759.6954,-4701.7301,-4263.5731,100.0,97.06,111.15,121.57,69.93,263.123,0,0,0,1,0,0,1,-0.5464,-0.0112,0.0936,-0.2744,0.0776,0.1
86,6,1,322.0198,550.0,3092.1147,5173.8799,-3401.4753,100.0,95.77,108.59,190.554,44.363,191.922,0,0,0,1,0,0,0,-0.517,0.0954,0.0006,-0.3235,-0.1,0.1
86,7,1,75.097,550.0,-3828.4641,2170.7652,5341.4307,67.31,98.86,85.36,31.29,12.733,115.733,0,0,0,1,0,1,0,0.2196,0.2084,0.0473,-0.3524,-0.1,0.1
86,8,1,115.1214,550.0,-4044.247,-2549.3185,5004.5262,100.0,96.88,111.03,171.712,20.574,269.351,0,0,0,1,0,0,0,-0.5666,-0.0023,0.0102,-0.2711,0.0392,0.1
86,9,1,162.221,550.0,-1919.813,-6431.6423,1687.7609,100.0,96.97,110.43,0.0,95.694,226.404,1,0,0,1,0,0,0,-0.3646,0.1268,-0.113,-0.1553,0.6128,0.1
87,0,0,190.1358,550.0,-6852.1562,-45.0769,-972.7098,100.0,96.97,112.54,26.97,158.256,210.17,0,0,0,1,0,0,0,-0.2975,0.0835,0.0072,-0.2758,0.5954,0.1
87,1,0,264.2265,550.0,-1108.8795,-4053.163,-5499.3179,100.0,96.97,112.14,158.457,70.569,161.158,0,0,0,1,0,0,0,-0.6664,0.0705,-0.0199,-0.2994,-0.1,0.1
87,2,0,23.5028,550.0,6481.5626,1015.2534,2204.2793,100.0,97.0,105.52,141.071,16.081,302.131,0,0,0,1,0,0,0,-0.9086,-0.0192,-0.1141,-0.0416,0.326,0.1
87,3,0,105.0677,550.0,-1386.1763,4182.3139,5337.3221,84.77,97.06,88.64,103.855,63.919,240.087,0,0,0,1,0,1,0,-0.4019,-0.022,0.0561,-0.2115,-0.1,0.1
87,4,0,129.0362,550.0,-4011.9786,3656.6784,4293.3637,100.0,97.06,111.84,52.973,122.537,210.123,0,0,0,1,0,0,0,-0.7758,0.0268,-0.0548,-0.1227,0.282,0.1
87,5,1,228.475,550.0,2641.7665,-4878.2241,-4138.1445,100.0,97.06,111.59,116.611,71.757,259.541,0,0,0,1,0,0,1,-0.5433,-0.0104,0.0938,-0.2772,0.0691,0.1
87,6,1,320.4323,550.0,3175.5477,5041.7897,-3520.8656,100.0,95.77,109.03,186.67,45.833,185.823,0,0,0,1,0,0,0,-0.5085,0.0977,-0.001,-0.3235,-0.1,0.1
87,7,1,73.2245,550.0,-3767.1367,2387.9463,5292.1295,69.39,98.86,85.82,24.891,13.773,114.908,0,0,0,1,0,0,0,0.2174,0.2079,0.045,-0.3504,-0.1,0.1
87,8,1,114.3976,550.0,-4061.1426,-2463.4432,5033.7669,100.0,96.88,111.45,167.482,21.38,265.277,0,0,0,1,0,0,0,-0.5576,-0.0019,0.0075,-0.2733,0.0165,0.1
87,9,1,160.3802,550.0,-2046.1954,-6345.7656,1855.9592,100.0,96.97,110.85,0.0,97.517,221.337,1,0,0,1,0,0,0,-0.3596,0.129,-0.1154,-0.1548,0.6047,0.1
88,0,0,188.1372,550.0,-6875.7673,109.4361,-782.3608,100.0,96.97,112.97,20.59,161.612,204.41,0,0,0,1,0,0,0,-0.2882,0.0854,0.0068,-0.2785,0.5955,0.1
88,1,0,262.2254,550.0,-1350.5991,-4010.4286,-5476.5487,100.0,96.97,112.58,153.97,73.137,154.275,0,0,0,1,0,0,0,-0.6686,0.0732,-0.0236,-0.3026,-0.1,0.1
88,2,0,23.0822,550.0,6499.8677,977.7754,2167.0063,100.0,97.0,105.93,135.766,15.975,300.571,0,0,0,1,0,0,0,-0.9074,-0.0196,-0.1154,-0.0437,0.3007,0.1
88,3,0,105.1952,550.0,-1396.37,4183.0175,5334.1125,83.97,97.06,87.87,97.878,65.117,237.066,0,0,0,1,0,1,0,-0.3954,-0.0233,0.0572,-0.2103,-0.1,0.1
88,4,0,127.7893,550.0,-3884.6224,3705.3541,4368.1004,100.0,97.06,112.26,47.772,124.073,205.509,0,0,0,1,0,0,0,-0.7773,0.0267,-0.056,-0.1249,0.167,0.1
88,5,1,226.4739,550.0,2520.2182,-5048.498,-4007.6688,100.0,97.06,112.03,111.648,73.632,255.818,0,0,0,1,0,0,0,-0.5399,-0.0096,0.0939,-0.2801,0.0608,0.1
88,6,1,318.8306,550.0,3256.9001,4904.4362,-3638.5915,100.0,95.77,109.47,182.835,47.302,179.562,0,0,0,1,0,0,0,-0.5001,0.0998,-0.0025,-0.3236,-0.1,0.1
88,7,1,71.3936,550.0,-3702.7336,2597.8042,5238.4557,71.49,98.86,86.27,18.583,14.812,113.925,0,0,0,1,0,0,0,0.0131,0.1805,-0.0003,-0.3185,-0.0799,0.1
88,8,1,113.7138,550.0,-4076.4858,-2381.6461,5060.6587,100.0,96.88,111.88,163.25,22.188,261.066,0,0,0,1,0,0,0,-0.5487,-0.0018,0.0049,-0.2751,-0.0067,0.1
88,9,1,158.5592,550.0,-2169.0213,-6254.0622,2020.4686,100.0,96.97,111.28,0.0,99.282,216.193,1,0,0,1,0,0,0,-0.355,0.1313,-0.1177,-0.1543,0.5957,0.1
89,0,0,186.1416,550.0,-6890.6487,263.6377,-591.352,100.0,96.97,113.42,14.254,164.989,198.496,0,0,0,1,0,0,0,-0.3028,0.0862,0.043,-0.3099,0.5958,0.1
89,1,0,260.2244,550.0,-1590.5681,-3962.2514,-5447.1,100.0,96.97,113.02,149.526,75.706,147.227,0,0,0,1,0,0,0,-0.6844,0.086,0.0039,-0.3332,-0.1,0.1
89,2,0,22.6833,550.0,6516.888,941.7573,2131.55,100.0,97.0,106.35,130.455,15.828,298.973,0,0,0,1,0,0,0,-0.9225,-0.0116,-0.0799,-0.0772,0.2898,0.1
89,3,0,105.3644,550.0,-1411.4803,4183.4301,5329.8102,83.16,97.06,87.1,91.883,66.361,233.931,0,0,0,1,0,1,0,-0.3836,-0.0351,0.0916,-0.2295,-0.1,0.1
89,4,0,126.5781,550.0,-3758.9216,3750.8027,4438.7192,100.0,97.06,112.68,42.588,125.6,200.816,0,0,0,1,0,0,0,-0.7941,0.0331,-0.0176,-0.1574,0.1513,0.1
89,5,1,224.4728,550.0,2395.2131,-5212.3361,-3872.3052,100.0,97.06,112.46,106.705,75.516,251.982,0,0,0,1,0,0,0,-0.6623,0.0411,0.0202,-0.2271,0.0528,0.1
89,6,1,317.2138,550.0,3336.0609,4761.7619,-3754.5389,100.0,95.77,109.92,179.055,48.785,173.124,0,0,0,1,0,0,0,-0.5107,0.1099,0.0275,-0.3536,-0.1,0.1
89,7,1,69.6038,550.0,-3635.5898,2800.3303,5180.8183,73.58,98.86,86.73,12.365,15.866,112.769,0,0,0,1,0,0,0,-0.0143,0.1807,0.0288,-0.3443,-0.0578,0.1
89,8,1,113.07,550.0,-4090.3876,-2304.0229,5085.317,100.0,96.88,112.32,159.018,23.013,256.702,0,0,0,1,0,0,0,-0.5337,-0.0025,0.0335,-0.3058,-0.0302,0.1
89,9,1,156.759,550.0,-2288.16,-6156.898,2181.0941,100.0,96.97,111.71,0.0,101.006,210.958,1,0,0,1,0,0,0,-0.3761,0.13,-0.083,-0.1836,0.5857,0.1
90,0,0,184.1503,550.0,-6896.8202,417.2334,-400.0355,100.0,96.97,113.85,7.951,168.35,192.474,0,0,0,1,0,0,0,-0.5218,0.0698,-0.034,-0.2138,0.5963,0.1
90,1,0,258.2233,550.0,-1828.4817,-3908.6943,-5411.0077,100.0,96.97,113.47,145.126,78.276,140.01,0,0,0,1,0,0,0,-0.6861,0.0883,0.0,-0.3354,-0.1,0.1
90,2,0,22.3058,550.0,6532.688,907.1964,2097.9093,100.0,97.0,106.77,125.138,15.64,297.336,0,0,0,1,0,0,0,-0.9213,-0.0118,-0.0821,-0.0789,0.2788,0.1
90,3,0,105.5754,550.0,-1431.4958,4183.542,5324.3814,82.35,97.06,86.34,85.869,67.651,230.682,0,0,0,1,0,1,0,-0.3771,-0.0367,0.0926,-0.2275,-0.1,0.1
90,4,0,125.4029,550.0,-3635.1377,3793.145,4505.3375,100.0,97.06,113.1,37.42,127.117,196.044,0,0,0,1,0,0,0,-0.7957,0.0331,-0.0197,-0.1596,0.2349,0.1
90,5,1,222.4718,550.0,2266.9187,-5369.5311,-3732.2187,100.0,97.06,112.89,101.783,77.411,248.031,0,0,0,1,0,0,0,-0.6572,0.0422,0.0193,-0.2301,0.0452,0.1
90,6,1,315.5812,550.0,3412.9115,4613.7116,-3868.5838,100.0,95.77,110.37,175.331,50.281,166.509,0,0,0,1,0,0,0,-0.502,0.1122,0.0253,-0.3536,-0.1,0.1
90,7,1,67.8548,550.0,-3566.0258,2995.5439,5119.6111,75.67,98.86,87.18,6.237,16.932,111.442,0,0,0,1,0,0,0,-0.0177,0.1798,0.0252,-0.3406,-0.0357,0.1
90,8,1,112.4664,550.0,-4102.955,-2230.6602,5107.8524,100.0,96.88,112.75,154.784,23.854,252.185,0,0,0,1,0,0,0,-0.5239,-0.0033,0.031,-0.3063,-0.0541,0.1
90,9,1,154.9806,550.0,-2403.498,-6054.6498,2337.6601,100.0,96.97,112.13,0.0,102.686,205.631,1,0,0,1,0,0,0,-0.372,0.1321,-0.086,-0.1827,0.5746,0.1
91,0,0,182.1645,550.0,-6894.3336,569.9325,-208.7629,100.0,96.97,114.27,1.618,171.695,186.377,0,0,0,1,0,0,0,-0.5912,-0.0632,-0.0297,-0.1505,0.5971,0.1
